timestamp,cpu_utilization,assigned_memory
22:28.2,0.001745224,0.000227928
42:24.3,0.0008564,0.005210876
41:43.3,0,0.006500244
44:47.3,0.000819206,0.001245499
34:01.1,0.026550293,0.021087646
52:29.4,0,0
15:13.0,0.009979248,0
26:16.2,0.001560211,0.00390625
04:19.9,0.007720947,0
26:47.3,0,0.003612518
00:00.0,0.00113678,0.000367165
48:49.3,6.48E-05,0.009750366
23:25.0,0.017730713,0.0078125
00:00.0,0.000146866,0
06:40.4,0.000153542,0.0078125
11:01.1,0.000205994,0.003250122
45:15.7,0.004707336,0.002479553
20:16.0,0.001049042,0.010421753
57:05.9,0.004882813,0.006324768
50:17.5,0.000819206,0.001245499
06:27.3,0.031982422,0
18:09.0,0,0.006500244
20:16.0,0.001049042,0.010421753
39:12.1,0.000175476,0.003253937
00:00.0,0.013809204,0.010620117
19:15.4,0.000228882,0.013046265
36:30.9,0.003314972,0
51:00.9,0.000220299,0.000195503
23:14.4,0.006362915,0
08:54.6,0.001745224,0.000227928
53:47.3,0.001234055,0
00:00.0,0.045043945,0.041625977
29:27.6,0.020385742,0.003620148
22:17.0,0.000400543,0.005210876
12:53.0,0.000611305,0
57:55.8,0.005615234,0.002624512
45:38.4,0.000218391,0.011016846
12:25.4,0.00970459,0.02255249
43:40.8,0.000146866,0.010803223
22:50.8,0,0.006500244
19:44.6,0,0.006500244
36:38.1,0.018280029,0.020782471
04:23.2,0.000667572,0.004364014
00:00.0,0.003883362,0
03:20.1,0,0.002624512
05:15.1,0.000433922,0.005210876
42:38.8,0,0
43:03.8,0,0.002624512
35:02.8,0.000907898,0.011383057
27:29.3,0,0
30:57.4,0.000611305,0
00:00.0,0.005882263,0.005096436
11:40.5,0.000324249,0.000535011
05:50.3,0.008544922,0.00245285
00:00.0,0.005882263,0.005096436
08:42.1,0.000329018,0.001823425
07:48.2,0.000151634,0.00668335
58:26.5,0.000144958,0.000806808
20:16.0,0.001049042,0.010421753
20:21.1,0.000218391,0.011016846
26:36.1,6.39E-05,0.00403595
29:54.3,0.002033234,0.021270752
19:08.6,0.001745224,0.000227928
55:07.8,0,0.000231743
45:07.1,0.000205994,0.003250122
36:47.2,0.000220299,0.000195503
46:15.5,0.00920105,0.001783371
34:26.2,0.020385742,0.003620148
56:12.8,0.026397705,0.009765625
42:58.0,0.006614685,0
07:50.4,0,0.000210762
14:51.9,0,0.003612518
00:00.0,0.000248909,0.006507874
29:29.5,0,0.012374878
14:28.9,0.004936218,0
00:00.0,0.00014782,0
28:08.6,0.006782532,0.003582001
09:04.1,0.000200272,0.00668335
50:38.4,0,0.013015747
45:53.2,0,0.000266075
44:49.2,0.013534546,0.011169434
09:28.0,0.004356384,0.001655579
44:20.5,0.057556152,0.076171875
00:00.0,0.000905991,0.071899414
06:04.9,0.005439758,0.1875
05:17.5,0.002365112,0.005210876
00:00.0,0.000951767,0.000336647
00:00.0,0.000379562,0
10:47.7,0.003692627,0.001752853
19:23.5,0.000907898,0.011383057
05:59.7,0.001745224,0.000227928
50:14.3,0.030090332,0
06:10.0,0.000220299,0.000195503
00:00.0,0.046508789,0
22:02.0,0.000220299,0.000195503
44:29.5,0.004776001,0.002780914
11:52.0,0.012252808,0
56:27.5,0.004859924,0.001718521
00:00.0,0.000685692,0.000403404
38:20.1,0.005439758,0.1875
54:24.0,0.000205994,0.003250122
10:48.9,0.000220299,0.000195503
00:00.0,0.000232697,0
50:37.0,0,0.004188538
25:56.1,0.016204834,0.00390625
59:19.8,0.000146866,0.010803223
51:12.6,7.15E-05,0.005477905
55:10.4,0.000124931,0.100952148
48:10.9,9.73E-05,0.002574921
10:47.4,5.15E-05,0.001241684
28:25.4,0.006103516,0.001562119
08:12.9,9.54E-05,0.008377075
22:55.0,0.085205078,0.041015625
08:15.7,0.002365112,0.005210876
43:56.7,0.000174522,0.00377655
43:35.0,0.000378609,0
46:31.6,0.015441895,0.031799316
46:23.0,0.000360489,0.001562119
23:14.6,0.008010864,0.002624512
59:45.3,0.016265869,0.004394531
37:42.7,0,0
40:28.7,0.003582001,0.010269165
19:32.8,0,0.003387451
48:04.2,0.001968384,0.006500244
34:13.0,0.007766724,0.002624512
05:18.7,0,0
36:00.9,0,0.006500244
50:47.3,0.000818253,0
16:09.3,0.046569824,0.005470276
43:01.5,0,0
18:40.0,0.000220299,0.000195503
41:30.3,0.027404785,0.016296387
33:53.2,0.014328003,0.027862549
00:00.0,6.77E-05,0.003242493
06:22.1,0,0.006500244
24:22.9,0.000315666,0
00:00.0,0.000102043,0.003253937
00:00.0,0.000164032,0
29:54.7,0.019592285,0
00:00.0,0.000123978,0.000889778
12:12.5,0.005439758,0.1875
37:34.7,0.004905701,0.073120117
00:00.0,0.000368118,0.003612518
17:49.9,0.017456055,0.004722595
00:00.0,0.075439453,0.010162354
15:21.4,0.018188477,0.006607056
58:49.7,0.029632568,0
00:00.0,0.004631042,0.002624512
15:46.9,0,0
53:56.6,0.012832642,0
20:32.1,0.000218391,0.011016846
27:15.9,0.006454468,0.002937317
42:26.4,0.000130653,0
00:00.0,0.001804352,0.00944519
02:30.8,0.003051758,0
21:04.3,0.003929138,0.002189636
06:53.1,0,0
42:26.7,0.002296448,0.003585815
08:25.7,0.0008564,0.005210876
41:24.4,0.001745224,0.000227928
46:41.3,0.000151634,0.00668335
49:48.7,0.011505127,0
03:17.2,0.000798225,0.006507874
23:47.9,0.000200272,0.00668335
54:24.3,0.000205994,0.003250122
00:00.0,0.000164032,0
07:08.9,0.01965332,0.019989014
45:13.2,0.005584717,0.001953125
43:04.3,0.011734009,0
13:34.4,0.012130737,0
00:30.7,0.003005981,0.030303955
10:43.0,0.000400543,0.005210876
59:13.2,0.000157356,0.001848221
48:22.8,0.024017334,0.012298584
23:15.9,0.000218391,0.011016846
00:35.6,0.005615234,0.002624512
23:21.1,0.000667572,0.004364014
51:10.6,9.54E-05,0.008377075
11:29.3,0.000400543,0.005210876
36:24.8,0.007919312,0.00213623
20:16.0,0.001049042,0.010421753
30:59.7,0.00053215,0.002624512
20:16.0,0.001049042,0.010421753
00:00.0,0.044799805,0
46:15.7,0.000697136,0.000434875
06:47.5,0.000218391,0.011016846
28:40.9,0.006095886,0
04:57.1,0.000457764,0.003498077
00:00.0,0.008911133,0.017425537
45:44.3,0.008178711,0.003612518
16:17.1,0,0
18:31.6,0.001745224,0.000227928
48:31.7,0.001869202,0.00390625
44:54.0,0.000220299,0.000195503
51:14.0,0.001670837,0.008850098
11:31.6,0.033508301,0.003368378
20:16.0,0.001049042,0.010421753
08:17.3,0.000220299,0.003612518
28:27.2,0.001586914,0.003807068
55:10.4,0.000124931,0.100952148
28:02.1,0.005584717,0.001953125
25:03.1,0.014678955,0
21:33.2,0.011016846,0
13:04.1,0.000406265,0.00390625
24:29.1,0.018432617,0
11:17.9,0,0.002624512
56:51.4,0,0.002277374
55:09.0,0.007965088,0.02041626
36:07.5,6.39E-05,0
15:35.5,0.016143799,0
29:56.5,0.014053345,0.022583008
31:52.2,0.001995087,0
09:31.7,0.000818253,0
11:06.3,0.008575439,0.001939774
13:26.2,0,0
23:53.5,0.016082764,0
00:00.0,0.019622803,0.010620117
25:11.2,0.027008057,0.032653809
42:15.4,0.005966187,0.002731323
00:20.9,0.000200272,0.00668335
58:05.7,0.012191772,0.006790161
36:34.0,0.0008564,0.005210876
21:16.3,0,0
20:16.0,0.001049042,0.010421753
42:43.5,0.014678955,0.017608643
25:36.7,0.026824951,0.005805969
48:39.6,0.000205994,0.003250122
38:01.3,0.020141602,0.002605438
27:36.5,0.000497818,0.02532959
35:01.9,0.000200272,0.00668335
43:01.6,0.006767273,0.005462646
02:17.4,0.000577927,0.002475739
38:02.7,0,0
00:00.0,0.003376007,0.002624512
33:39.6,0.097900391,0.078125
55:56.7,0,0.000231743
41:42.0,0.002365112,0.005210876
44:30.4,0.000218391,0.011016846
24:18.9,0.006065369,0.001914978
00:00.0,0.002853394,0
28:09.2,0.000427246,0.004180908
14:39.9,0.04876709,0.0050354
17:44.0,0.000106812,0.006507874
25:06.7,0.012664795,0
39:41.2,0.005439758,0.1875
22:05.2,0.000170708,0
12:21.8,0.007118225,0.002624512
00:00.0,0.030883789,0.015716553
34:04.8,0.000320435,0.00869751
28:09.6,0.002365112,0.005210876
00:00.0,0.026062012,0.0234375
25:18.9,0.02331543,0
39:33.5,0.000220299,0.000195503
54:12.2,0,0.006500244
20:43.5,0.000237465,0.00028038
01:29.2,0.006629944,0
20:16.0,0.001049042,0.010421753
00:00.0,0.00015831,0.00390625
04:06.4,0.000309944,0.000258446
17:28.0,0.009490967,0.001823425
00:10.5,0.000309944,0.000258446
12:57.3,0.007980347,0.006507874
57:30.0,0,0
22:20.0,0,0
00:00.0,0.001560211,0.00390625
00:00.0,0.000302315,0.003814697
12:42.4,0.000200272,0.00668335
00:00.0,0.013809204,0.010620117
41:02.6,6.39E-05,0
20:33.4,0.00103569,0
53:09.7,0.001276016,0.000302315
56:07.6,0.000205994,0.003250122
00:00.0,0.00554657,0.010559082
55:20.1,0.016143799,0
34:55.1,0.001745224,0.000227928
36:30.2,0.005439758,0.1875
00:00.0,0.000941277,0.000403404
50:52.8,0.004356384,0.001655579
35:01.6,0.0008564,0.005210876
03:10.9,0.015182495,0
12:50.9,0.000218391,0.011016846
56:05.2,0.000400543,0.002624512
48:17.8,0.000518799,0.005012512
43:01.7,0.001745224,0.000227928
00:00.0,0.000144958,0.014007568
00:00.0,0.000160217,0
02:06.5,0.000152588,0.005607605
43:54.4,0.018371582,0.034606934
20:23.0,0.000880241,0.003612518
45:17.8,0.000360489,0.001562119
54:16.3,0.015136719,0
31:48.1,0,0.007614136
48:01.4,0.01373291,0
57:07.7,0.001556396,0.005180359
00:00.0,6.77E-05,0.003242493
21:22.3,0.000144958,0.000806808
09:46.2,0.000108719,0.000889778
00:00.0,0.008056641,0.010604858
56:35.0,0.074462891,0.04296875
42:25.4,9.73E-05,0.002574921
35:45.1,0.000134468,0.004165649
00:00.0,0.004631042,0
00:00.0,0.013381958,0.007568359
28:36.9,0.000427246,0.004180908
33:38.2,0.011505127,0
33:38.0,0.003005981,0.030303955
41:51.1,0.000220299,0.000195503
53:07.8,0.000400543,0.002624512
44:37.6,0.000205994,0.003250122
20:16.0,0.001049042,0.010421753
25:17.5,0.010879517,0.001939774
00:00.0,0.047485352,0.041625977
52:29.9,0.000200272,0.00668335
00:00.0,0.025421143,0.010620117
00:00.0,0.000697136,0.000434875
21:03.2,0.007919312,0.00213623
03:49.7,0,0.000231743
39:21.8,0.009399414,0.001953125
08:13.0,0.004936218,0
27:33.6,0.002365112,0.005210876
14:23.3,0,0.012374878
25:14.9,0.000611305,0
57:53.4,0,0.000231743
40:49.4,0.04876709,0.0050354
36:42.6,0.021362305,0.0078125
59:52.0,0.030975342,0.009521484
29:34.6,0,0.012374878
30:12.6,0,0.002277374
04:36.1,0.000205994,0.003250122
19:40.1,5.05E-05,0.00020504
20:16.0,0.001049042,0.010421753
33:26.9,0.002140045,0
01:23.3,0.004905701,0.073120117
47:27.7,0.032226563,0
34:23.3,0.000166893,0.001615524
17:53.1,0.000130653,0
25:00.4,0.000200272,0.00668335
48:06.5,0.006004333,0
00:00.0,0.013305664,0.003829956
08:21.3,0.00453186,0.00213623
23:40.8,0,0.006500244
06:53.9,0.00018692,0.002605438
00:00.0,0,0.003582001
00:00.0,0.013381958,0.007568359
01:33.7,0.001968384,0.006500244
36:53.4,0.005943298,0.002632141
18:41.3,0.006874084,0.001846313
00:00.0,0.000797272,0
06:04.9,0.005378723,0
55:10.7,0,0
34:02.9,0.000106812,0.006507874
00:00.0,0.001077652,0
37:50.7,0.000151634,0.00668335
18:14.9,0.009063721,0
04:20.3,0.00053215,0.002624512
23:39.9,0.008544922,0.00245285
05:49.3,0.018188477,0.006607056
58:57.7,0,0
30:00.8,0.031982422,0
00:00.0,0.002624512,0.005531311
55:22.9,0,0.013015747
50:09.4,0.004013062,0.005210876
00:00.0,7.92E-05,0.003242493
18:18.2,0.000383377,0
43:47.5,0.000611305,0
12:26.1,0.007316589,0.002407074
20:16.0,0.001049042,0.010421753
09:27.2,0.005889893,0.001750946
03:16.9,0.000200272,0.00668335
10:24.6,0.059692383,0
06:31.1,0.000151634,0.003612518
38:54.4,0.001903534,0
40:48.0,0,0.006500244
24:10.3,0.020141602,0.002605438
53:30.3,0.000154495,0.009475708
44:18.2,0.007919312,0.00213623
44:42.3,0.001178741,0.006477356
02:01.6,0.008178711,0.003612518
20:16.0,0.001049042,0.010421753
00:00.0,0.08996582,0.010162354
58:03.2,0.000501633,0.013259888
06:10.9,0.004623413,0.010238647
16:26.8,0.019592285,0
10:23.3,0.000218391,0.011016846
52:11.9,0.001745224,0.000227928
00:00.0,0.00566864,0.010604858
25:44.5,0.000270844,0.000271797
28:04.1,0,0.002624512
18:26.1,0.000611305,0
03:53.0,0.011871338,0.016876221
44:12.7,0.001411438,0.000441551
25:06.5,0.000157356,0.001848221
15:30.5,0.001091003,0.001270294
42:05.7,0.001745224,0.000227928
31:59.0,0.000798225,0.006507874
22:14.7,0.000523567,0
50:59.8,0.012969971,0
15:18.8,0.060546875,0
00:00.0,0.001794815,0.01171875
00:00.0,0.00793457,0.0131073
13:50.8,0.000611305,0
48:39.8,0.001745224,0.000227928
17:17.8,0.000200272,0.00668335
15:32.3,0.0052948,0
12:34.6,0.004905701,0.073120117
00:00.0,0.002574921,0
00:32.7,0,0.002552032
00:00.0,0.00944519,0.00252533
20:31.5,0.001745224,0.000227928
00:00.0,0.00553894,0.00390625
53:12.2,0.014678955,0.002239227
49:17.6,0.000348091,0
43:25.7,7.63E-05,0.002857208
30:58.3,0.005958557,0
41:50.4,0.00053215,0.009750366
00:00.0,0.015319824,0.002117157
02:17.3,0.000543594,0.005210876
22:21.2,0.017456055,0.004722595
47:34.4,0.001411438,0.000441551
00:00.0,0.000855446,0.00390625
01:55.3,0.004943848,0.007263184
29:59.4,0.000205994,0.003250122
07:06.2,0,0.00220871
26:54.8,0,0.006500244
05:29.7,0.000433922,0.005210876
38:19.0,0.000220299,0.000195503
36:45.6,0.000264168,0.00154686
00:00.0,0,0.001562119
00:00.0,0,0.005210876
50:38.7,0.000205994,0.003250122
05:39.7,9.06E-05,0.000813484
44:57.7,0.008834839,0.014968872
05:07.4,0.006004333,0.001562119
30:17.8,0.024017334,0.012298584
34:59.3,0,0.006500244
00:00.0,0.003715515,0.013092041
00:00.0,0.001655579,0.002624512
31:35.5,0.006263733,0
33:39.1,0.000205994,0.003250122
58:46.4,0,0.001581192
41:03.8,0,0.006500244
20:54.1,0.004470825,0.014877319
27:17.8,0.009109497,0
58:05.7,0,0.006500244
24:50.6,0.027008057,0.032653809
10:52.2,0.025604248,0.003368378
00:00.0,0.021118164,0.006271362
46:52.8,0.003292084,0.007362366
44:20.4,0.0008564,0.005210876
16:19.7,0.025939941,0.002918243
42:05.1,0.014556885,0
36:00.8,0.000301361,0.001470566
02:12.8,0.001180649,0
56:53.2,0.01449585,0.0078125
50:26.0,0.000295639,0
47:31.0,0.000171661,0.000294685
58:44.0,0,0.006500244
06:03.8,0,0.006500244
36:49.1,0.010681152,0.006507874
58:12.1,0.000400543,0.002624512
13:29.9,0.000817299,0
05:15.0,0.003860474,0.011810303
09:09.1,0.001091003,0.001270294
27:28.2,0.000433922,0.005210876
55:36.7,0.000716209,0
17:20.2,0.000151634,0.00668335
20:16.0,0.001049042,0.010421753
09:10.2,0,0.00220871
29:12.5,0.000218391,0.011016846
14:31.2,0.021362305,0.0078125
41:57.8,0.000200272,0.00668335
32:53.9,0.000205994,0.003250122
21:35.5,0.054870605,0
22:03.3,0.004013062,0.005210876
03:31.2,0,0
19:16.2,0.000228882,0.013046265
21:10.9,0.000227928,0.051635742
46:02.7,0.000611305,0
41:55.5,0.026763916,0.102416992
54:42.7,0.000157356,0.001848221
55:36.7,0.026397705,0.009765625
05:53.4,0.000108719,0
02:20.0,0.017425537,0.005386353
20:16.0,0.001049042,0.010421753
07:15.8,0.01965332,0.019989014
20:16.0,0.001049042,0.010421753
00:00.0,0.013076782,0.020141602
25:47.7,0.002365112,0.005210876
53:45.0,0.004943848,0.007263184
47:24.2,0.000205994,0.003250122
56:00.5,0.000551224,0.001390457
01:27.8,9.16E-05,0.001241684
15:45.2,0,0.000231743
40:08.8,0.000506401,0.000431061
43:42.3,0.011978149,0.000254631
07:01.0,0.006454468,0.002937317
01:00.0,0.000370026,0.000370979
12:23.9,0.000132561,0.002979279
45:25.4,9.54E-05,0.002624512
26:03.0,0,0
55:24.7,0.000188828,0
55:54.6,0.001586914,0.003807068
00:30.7,0.000311852,0.001823425
00:00.0,0.000500679,0.000337601
00:00.0,0.030853271,0.010162354
53:53.6,0.004257202,0.002189636
22:47.2,0.000205994,0.003250122
49:04.2,0.000220299,0.003612518
55:53.4,0.001091003,0.001270294
57:54.5,9.06E-05,0.000813484
00:05.0,6.39E-05,0.00403595
59:25.6,0.028991699,0.006668091
52:57.4,0,0.006500244
58:22.8,0.000175476,0.003253937
20:16.0,0.001049042,0.010421753
21:25.7,0.02331543,0
24:10.4,0.013534546,0.011169434
57:55.2,0.018310547,0.010421753
25:06.4,0.02331543,0
51:45.7,0.031158447,0.009536743
00:00.0,0.047485352,0.041625977
42:02.2,0.008865356,0.003734589
00:00.0,0.002220154,0.013931274
10:17.3,0.000205994,0.003250122
20:16.0,0.001049042,0.010421753
00:00.0,0.000297546,0.00881958
29:06.3,0.004013062,0.005210876
51:54.2,0.00012207,0
40:21.2,6.39E-05,0
39:11.4,0.005966187,0.002731323
02:42.7,0.000104904,0
16:25.8,0.01335144,0.003612518
33:51.5,0.04876709,0.0050354
34:09.0,0.003944397,0.016937256
36:03.7,0.000406265,0.00390625
34:13.9,0,0.007614136
06:44.7,0.005393982,0.002624512
00:48.7,0.001113892,0.010177612
30:27.1,0.018066406,0.006507874
36:55.6,0.000577927,0.002475739
31:57.0,0,0.000964165
06:29.3,0.002365112,0.005210876
32:36.1,3.81E-06,0.009368896
15:48.4,0,0.002624512
04:23.2,0.000378609,0
08:35.0,0,0.000452995
58:46.6,0.012802124,0
08:17.7,0.000108719,0.003757477
00:00.0,0.006500244,0.002449036
11:56.4,0.006874084,0.001846313
59:24.9,0.000890732,0.005210876
00:00.0,7.92E-05,0
58:34.7,0.006668091,0.010421753
20:12.6,0.000188828,0
15:48.5,0.004013062,0.005210876
42:42.0,0.000205994,0.003250122
32:57.3,0,0.000231743
04:57.5,0,0.013015747
16:25.2,0.000880241,0.003612518
00:00.0,0.045532227,0.041687012
21:29.2,0,0.002624512
32:10.1,0.005584717,0.001953125
41:03.9,0,0.000231743
34:02.4,0.000332832,0
07:47.5,0.000183105,0.001960754
29:57.8,0.003765106,0.007225037
19:05.0,0.000611305,0
03:37.2,0.001138687,0
44:03.8,0.000649452,0
00:53.4,0.000193596,0.00028801
49:54.6,0.01335144,0.003612518
44:48.3,0.00163269,0.00315094
20:37.2,0.004013062,0.005210876
33:32.0,0.000951767,0.000336647
42:37.8,0.007232666,0
00:00.0,0.006561279,0.006622314
01:28.3,0.004013062,0.005210876
14:13.5,0,0.00220871
00:00.0,0.03112793,0.017700195
38:53.1,0.000220299,0.000195503
36:19.1,0.001745224,0.000227928
28:32.2,0.001550674,0.003269196
31:15.5,0.00402832,0.001256943
41:38.6,0,0.006500244
00:00.0,0.000164032,0
39:25.6,0.003005981,0.030303955
31:52.2,0.000205994,0.003250122
06:28.8,0.000220299,0.000195503
38:22.5,0.005615234,0.002624512
00:00.0,0.047241211,0.041442871
39:22.1,0,0.012374878
15:57.4,0.006095886,0
27:56.2,0.025939941,0.002918243
31:47.3,0.00039959,0.002780914
43:54.4,0.018371582,0.034606934
06:17.4,0.000205994,0.003250122
02:15.3,0.007919312,0.00213623
11:47.7,0.0008564,0.005210876
40:14.2,5.91E-05,0.001792908
58:26.8,0.012451172,0.011169434
20:41.5,0.000220299,0.000195503
10:39.0,0.024200439,0.010421753
00:00.0,0.021942139,0.010620117
00:00.0,0.000549316,0.003253937
53:34.6,0.022277832,0
53:37.0,0.01965332,0.019989014
16:04.3,0.000667572,0.004364014
02:37.0,0.008010864,0.002624512
46:57.0,0.000208855,0.000267029
04:58.4,0,0.002624512
00:00.0,0.025421143,0.010620117
08:37.6,0.000106812,0.006507874
16:54.1,0,0.005210876
27:27.9,0.012451172,0.011169434
41:02.3,0.000160217,0.002624512
47:32.4,0.001180649,0
14:51.6,6.96E-05,0.001138687
50:54.3,0.001903534,0
10:11.6,0.01159668,0
47:18.3,0,0.001888275
20:16.0,0.001049042,0.010421753
03:29.4,0.000914574,0
45:39.8,8.87E-05,0.001470566
46:29.0,0,0
35:21.9,0.020080566,0
00:00.0,0.000184059,0
00:00.0,0.00097847,0.005096436
20:16.0,0.001049042,0.010421753
10:32.2,0.005966187,0.002731323
10:34.0,0.00053215,0.009750366
19:43.4,0.01574707,0
08:54.7,0.007041931,0.002605438
55:25.7,0.00478363,0.030700684
51:30.0,0.000427246,0.000292778
28:56.5,0.000890732,0.005210876
47:54.5,0.000205994,0.003250122
39:44.9,0.000174522,0.00377655
48:52.8,0.000311852,0.001823425
42:39.7,0.036865234,0.006622314
57:26.1,0.0008564,0.005210876
31:55.1,0.004882813,0.006324768
01:00.2,0.022460938,0
37:19.0,0.006095886,0
20:16.0,0.001049042,0.010421753
10:38.0,0.013687134,0.060974121
17:48.0,0.001091003,0.001270294
33:17.7,0,0.013015747
44:26.2,0.000611305,0
03:03.7,0.005203247,0.002624512
32:20.2,0.000198364,0.001716614
48:33.8,0.02331543,0
18:12.7,0.000603676,0.000310898
50:54.2,0.000951767,0.000336647
07:45.5,0.000220299,0.000195503
53:47.6,0.005615234,0.002624512
02:32.7,0.054626465,0
58:54.9,0.000220299,0.000195503
22:46.8,0.002002716,0.000436783
00:00.0,7.92E-05,0.003242493
06:43.0,0.004013062,0.005210876
48:57.9,0.000220299,0.000195503
30:48.3,0.005134583,0.006324768
33:17.5,0.00642395,0.002624512
21:58.7,0.036499023,0
58:13.4,0.013595581,0
30:17.5,0.014053345,0.022583008
00:00.0,0.0050354,0
01:54.3,0.000798225,0.006507874
55:10.4,0.000124931,0.100952148
57:11.7,0.000200272,0.00668335
22:12.6,0.000819206,0.001245499
25:30.9,0.000400543,0.005210876
40:26.3,9.54E-07,0
12:08.1,0.004013062,0.005210876
55:56.3,0.001586914,0.003807068
48:40.7,0.007919312,0.00213623
38:57.5,0.000603676,0.000310898
24:53.8,0.005958557,0
00:00.0,0.001207352,0
10:56.7,0.010513306,0.003639221
57:14.5,0.000220299,0.000195503
00:45.0,0.000220299,0.000195503
37:25.9,0.003005981,0.030303955
52:37.9,0,0.000231743
00:00.0,0.000149727,0.017059326
21:32.2,0.000188828,0
25:39.6,0,0.001470566
26:12.8,0.017700195,0.012893677
52:14.6,0.029022217,0.007644653
31:04.6,0.000224113,0
06:11.3,0.000523567,0
38:01.0,0.023895264,0
07:25.0,0.001512527,0.000226974
50:04.9,0.000621796,0.007003784
17:05.4,0.000315666,0.002605438
04:52.8,0,0.006500244
39:12.4,0.005439758,0.1875
30:56.5,0,0.012374878
08:02.9,0.032470703,0.013412476
48:11.3,0.000817299,0
28:01.3,0.009399414,0.001953125
50:14.1,0.002792358,0.005912781
18:56.2,0.005439758,0.1875
20:16.0,0.001049042,0.010421753
18:26.5,0.000205994,0.003250122
43:54.4,0.018371582,0.034606934
45:58.2,0.007545471,0.002189636
44:51.6,0.000890732,0.005210876
40:47.7,0.054626465,0
41:29.2,0.027008057,0.032653809
41:38.3,0.001718521,0.001491547
34:49.7,0,0
53:08.5,0.001745224,0.000227928
53:36.6,0.000205994,0.003250122
05:33.7,0.000220299,0.000195503
19:04.5,0.000218391,0.011016846
09:44.7,0,0
31:23.1,0.031066895,0.007194519
20:16.0,0.001049042,0.010421753
00:00.0,0.00239563,0.024200439
20:25.3,0.006263733,0
42:43.0,0,0.013015747
00:00.0,0.002761841,0.024200439
00:00.0,0.000164986,0.003612518
39:10.0,0.02331543,0
00:00.0,7.06E-05,0.003253937
44:27.9,0.004264832,0.00693512
31:52.9,0.000220299,0.000195503
00:00.0,0.009857178,0
07:39.8,8.77E-05,0
11:48.2,0.000611305,0
51:42.0,0.000151634,0.00668335
02:50.0,0.0008564,0.005210876
19:03.6,0.000432968,0.002624512
07:50.7,0.00402832,0.001256943
23:41.5,0.01020813,0
00:00.0,0.000236511,0.003623962
34:25.5,0.012969971,0
05:31.7,0.008163452,0.013015747
38:41.9,0,0.006500244
00:00.0,0.025421143,0.010620117
41:49.0,0.015441895,0.031799316
25:31.0,0.009429932,0.001470566
36:29.0,0.001192093,0
19:46.6,0.000152588,0.005607605
19:16.6,0.012130737,0
06:51.5,0.001174927,0.005241394
39:50.0,0.004013062,0.005210876
26:56.1,0.013565063,0.000254631
59:38.4,0.00125885,0.012832642
40:03.5,0.008132935,0.002502441
32:17.8,0.029632568,0
35:47.4,0.024139404,0.009765625
10:11.1,0.025421143,0.010620117
00:00.0,0.006607056,0.004577637
00:00.0,0.015319824,0.002117157
56:24.3,0.002365112,0.005210876
